id,lat,lon,stratum,stratum_label,in_pilot,county
298,1.0598747237755601,34.52610353046462,0,Non-cropland,False,bungoma
299,-0.6057434239799074,36.737506076703205,0,Non-cropland,False,muranga
300,0.8535138246084163,34.63257001070491,0,Non-cropland,False,bungoma
301,-0.8324464225690228,37.13821938416836,1,Cropland,False,muranga
302,0.8243042456926672,34.62116149214845,0,Non-cropland,False,bungoma
303,-0.7374195777498428,36.95596608832525,0,Non-cropland,False,muranga
304,-0.7740590260764343,36.98671422859394,1,Cropland,False,muranga
305,0.9774910450158316,34.512452435130605,0,Non-cropland,False,bungoma
306,0.48988690448814953,34.56161107985192,1,Cropland,False,bungoma
307,1.0012789720106157,34.64244917307673,0,Non-cropland,False,bungoma
308,0.7517768364296764,34.85679743496064,1,Cropland,False,bungoma
309,-0.8695368672612974,37.02337905533303,0,Non-cropland,False,muranga
310,-0.9995719407216858,37.26884684778466,0,Non-cropland,False,muranga
311,0.7850568130949311,34.8143067599087,1,Cropland,False,bungoma
312,-0.8670984561962298,37.190575345882976,1,Cropland,False,muranga
313,-0.6613437061404169,36.92862612599196,1,Cropland,False,muranga
314,0.9785807531691505,34.64721109984509,0,Non-cropland,False,bungoma
315,0.5936130509333352,34.59772027381193,0,Non-cropland,False,bungoma
316,-0.6366179889342625,37.16510944901934,0,Non-cropland,False,muranga
317,-0.6287672748034265,36.983758438083385,1,Cropland,False,muranga
318,-0.7837143224629407,37.17228458941869,1,Cropland,False,muranga
319,-0.9285556069813898,37.126656287519616,0,Non-cropland,False,muranga
320,0.8999052710886221,34.7867296376148,1,Cropland,False,bungoma
321,0.9358071639279124,34.73417509071974,0,Non-cropland,False,bungoma
322,0.8538762853249701,34.73435431449955,0,Non-cropland,False,bungoma
323,0.7039324326857207,34.44077927678635,1,Cropland,False,bungoma
324,-0.8486908981501948,37.06542466946137,1,Cropland,False,muranga
325,0.5462200177975802,34.43746415680645,0,Non-cropland,False,bungoma
326,0.8682547809100789,34.67757776685061,0,Non-cropland,False,bungoma
327,0.668122622803223,34.456681715181155,1,Cropland,False,bungoma
328,-0.640397334814849,36.745033960058436,0,Non-cropland,False,muranga
329,-0.6853444961931098,36.838531512885254,0,Non-cropland,False,muranga
330,0.9697188860762834,34.680900839800906,0,Non-cropland,False,bungoma
331,-0.9433477312138834,37.31546235170087,0,Non-cropland,False,muranga
332,0.9342658934300764,34.53410580806773,0,Non-cropland,False,bungoma
333,0.7729323497828344,34.455328231672375,0,Non-cropland,False,bungoma
334,-0.7884956191332563,37.220425559412845,1,Cropland,False,muranga
335,-0.8197136726720166,36.79405876079341,0,Non-cropland,False,muranga
336,-0.6864243230327,36.78752299371721,0,Non-cropland,False,muranga
337,0.6637875725812107,34.84080453227557,1,Cropland,False,bungoma
338,-0.9593290467229801,37.05798362851987,0,Non-cropland,False,muranga
339,0.7604566352653442,34.528004883941804,1,Cropland,False,bungoma
340,-0.6591799561585026,37.092497407823814,1,Cropland,False,muranga
341,0.6267075922624573,34.50456417640053,1,Cropland,False,bungoma
342,0.7287128545511915,34.47922658682726,0,Non-cropland,False,bungoma
343,0.9378871383270269,34.70785254591481,0,Non-cropland,False,bungoma
